PointingRA,PointingDec,0-0RA,0-0Dec,0-1RA,0-1Dec,0-2RA,0-2Dec,0-3RA,0-3Dec,1-0RA,1-0Dec,1-1RA,1-1Dec,1-2RA,1-2Dec,1-3RA,1-3Dec,2-0RA,2-0Dec,2-1RA,2-1Dec,2-2RA,2-2Dec,2-3RA,2-3Dec,3-0RA,3-0Dec,3-1RA,3-1Dec,3-2RA,3-2Dec,3-3RA,3-3Dec,4-0RA,4-0Dec,4-1RA,4-1Dec,4-2RA,4-2Dec,4-3RA,4-3Dec,5-0RA,5-0Dec,5-1RA,5-1Dec,5-2RA,5-2Dec,5-3RA,5-3Dec,6-0RA,6-0Dec,6-1RA,6-1Dec,6-2RA,6-2Dec,6-3RA,6-3Dec,7-0RA,7-0Dec,7-1RA,7-1Dec,7-2RA,7-2Dec,7-3RA,7-3Dec,
25.993322,0.000000,359.656442,24.276830,359.553510,24.217945,359.524204,24.467887,359.421171,24.408876359.759750,24.335874,359.656694,24.277036,359.627624,24.527059,359.524464,24.468097358.086277,26.295018,358.019245,26.388230,358.297844,26.417498,358.230872,26.510815358.153223,26.201718,358.086247,26.294970,358.364696,26.324135,358.297782,26.4174931.903411,25.666047,1.966901,25.571096,1.689499,25.548877,1.753136,25.4540101.839703,25.760802,1.903344,25.665866,1.625673,25.643508,1.689459,25.5486560.353964,27.708914,0.460392,27.767245,0.488589,27.517084,0.594911,27.5753490.247499,27.650349,0.353828,27.708803,0.382268,27.458610,0.488493,27.516996
25.792988,0.000000,359.656971,24.076515,359.554199,24.017631,359.524949,24.267573,359.422076,24.208565359.760118,24.135556,359.657223,24.076720,359.628206,24.326742,359.525208,24.267783358.089572,26.094787,358.022670,26.188006,358.300791,26.217242,358.233948,26.310566358.156389,26.001480,358.089542,26.094738,358.367516,26.123874,358.300730,26.2172371.900225,25.465832,1.963622,25.370889,1.686684,25.348639,1.750227,25.2537801.836611,25.560579,1.900158,25.465651,1.622953,25.443262,1.686644,25.3484170.353328,27.508566,0.459560,27.566900,0.487713,27.316743,0.593840,27.3750110.247059,27.450000,0.353193,27.508456,0.381586,27.258266,0.487617,27.316655
25.592654,0.000000,359.657495,23.876199,359.554880,23.817318,359.525686,24.067258,359.422971,24.008254359.760482,23.935238,359.657746,23.876404,359.628783,24.126424,359.525944,24.067468358.092833,25.894555,358.026060,25.987780,358.303708,26.016987,358.236993,26.110316358.159522,25.801242,358.092803,25.894506,358.370307,25.923613,358.303647,26.0169821.897072,25.265616,1.960378,25.170681,1.683900,25.148400,1.747350,25.0535481.833551,25.360354,1.897006,25.265435,1.620263,25.243016,1.683860,25.1481790.352699,27.308220,0.458736,27.366556,0.486846,27.116403,0.592780,27.1746740.246624,27.249651,0.352564,27.308109,0.380912,27.057923,0.486750,27.116314
25.392321,0.000000,359.658013,23.675882,359.555554,23.617005,359.526414,23.866943,359.423856,23.807942359.760843,23.734920,359.658263,23.676088,359.629353,23.926106,359.526673,23.867153358.096059,25.694323,358.029413,25.787555,358.306594,25.816731,358.240006,25.910066358.162622,25.601003,358.096029,25.694274,358.373067,25.723352,358.306533,25.8167261.893954,25.065399,1.957169,24.970473,1.681145,24.948161,1.744503,24.8533171.830524,25.160130,1.893887,25.065218,1.617601,25.042769,1.681105,24.9479390.352077,27.107873,0.457921,27.166212,0.485988,26.916062,0.591730,26.9743360.246193,27.049303,0.351941,27.107763,0.380244,26.857580,0.485892,26.915973
25.191987,0.000000,359.658525,23.475566,359.556220,23.416691,359.527135,23.666628,359.424732,23.607631359.761200,23.534601,359.658775,23.475771,359.629917,23.725788,359.527393,23.666838358.099250,25.494091,358.032731,25.587330,358.309450,25.616475,358.242986,25.709816358.165689,25.400765,358.099221,25.494042,358.375799,25.523090,358.309389,25.6164701.890868,24.865182,1.953994,24.770264,1.678420,24.747921,1.741687,24.6530841.827530,24.959904,1.890801,24.865001,1.614968,24.842522,1.678380,24.7477000.351460,26.907527,0.457115,26.965868,0.485139,26.715722,0.590692,26.7739990.245766,26.848956,0.351325,26.907417,0.379583,26.657237,0.485043,26.715633
24.991653,0.000000,359.659032,23.275249,359.556879,23.216376,359.527848,23.466313,359.425599,23.407319359.761552,23.334282,359.659282,23.275454,359.630475,23.525470,359.528105,23.466523358.102408,25.293858,358.036014,25.387104,358.312275,25.416219,358.245936,25.509566358.168723,25.200526,358.102379,25.293810,358.378502,25.322829,358.312214,25.4162151.887816,24.664964,1.950853,24.570055,1.675724,24.547681,1.738902,24.4528521.824567,24.759679,1.887749,24.664783,1.612363,24.642275,1.675684,24.5474590.350850,26.707181,0.456316,26.765524,0.484298,26.515382,0.589664,26.5736620.245343,26.648608,0.350715,26.707071,0.378928,26.456895,0.484202,26.515293
24.791319,0.000000,359.659533,23.074932,359.557531,23.016062,359.528553,23.265997,359.426455,23.207007359.761901,23.133963,359.659782,23.075137,359.631027,23.325152,359.528810,23.266207358.105533,25.093626,358.039262,25.186878,358.315071,25.215963,358.248853,25.309316358.171725,25.000287,358.105503,25.093577,358.381175,25.122567,358.315010,25.2159591.884796,24.464746,1.947746,24.369845,1.673057,24.347440,1.736146,24.2526191.821637,24.559453,1.884730,24.464565,1.609787,24.442027,1.673018,24.3472190.350246,26.506836,0.455526,26.565181,0.483466,26.315042,0.588647,26.3733260.244925,26.448261,0.350112,26.506726,0.378281,26.256552,0.483371,26.314953
24.590985,0.000000,359.660029,22.874614,359.558176,22.815747,359.529250,23.065681,359.427303,23.006694359.762247,22.933644,359.660278,22.874820,359.631573,23.124833,359.529507,23.065891358.108624,24.893393,358.042475,24.986652,358.317836,25.015707,358.251740,25.109066358.174695,24.800048,358.108594,24.893344,358.383820,24.922306,358.317775,25.0157021.881810,24.264528,1.944672,24.169635,1.670419,24.147199,1.733420,24.0523851.818738,24.359226,1.881743,24.264347,1.607238,24.241779,1.670380,24.1469780.349649,26.306491,0.454744,26.364838,0.482643,26.114703,0.587640,26.1729900.244511,26.247914,0.349514,26.306380,0.377640,26.056210,0.482547,26.114614
24.390651,0.000000,359.660519,22.674297,359.558814,22.615432,359.529940,22.865365,359.428141,22.806382359.762588,22.733324,359.660768,22.674502,359.632113,22.924514,359.530196,22.865575358.111681,24.693160,358.045653,24.786426,358.320572,24.815451,358.254596,24.908815358.177632,24.599808,358.111652,24.693111,358.386437,24.722044,358.320511,24.8154461.878855,24.064309,1.941632,23.969424,1.667810,23.946958,1.730725,23.8521511.815870,24.158999,1.878789,24.064128,1.604717,24.041530,1.667771,23.9467360.349057,26.106146,0.453970,26.164496,0.481828,25.914363,0.586644,25.9726530.244101,26.047568,0.348923,26.106035,0.377006,25.855869,0.481733,25.914275
24.190317,0.000000,359.661004,22.473979,359.559444,22.415117,359.530622,22.665049,359.428970,22.606069359.762926,22.533004,359.661252,22.474184,359.632647,22.724195,359.530878,22.665259358.114706,24.492927,358.048798,24.586199,358.323278,24.615195,358.257421,24.708565358.180538,24.399569,358.114677,24.492878,358.389026,24.521782,358.323217,24.6151901.875933,23.864089,1.938626,23.769213,1.665230,23.746716,1.728058,23.6519171.813034,23.958772,1.875867,23.863908,1.602223,23.841281,1.665191,23.7464940.348472,25.905801,0.453203,25.964153,0.481022,25.714024,0.585658,25.7723170.243695,25.847221,0.348338,25.905691,0.376378,25.655527,0.480927,25.713935
23.989983,0.000000,359.661483,22.273661,359.560068,22.214802,359.531296,22.464732,359.429789,22.405756359.763260,22.332684,359.661731,22.273866,359.633175,22.523876,359.531552,22.464942358.117698,24.292694,358.051908,24.385972,358.325955,24.414938,358.260216,24.508314358.183413,24.199329,358.117669,24.292645,358.391586,24.321520,358.325894,24.4149331.873043,23.663869,1.935652,23.569001,1.662678,23.546474,1.725421,23.4516821.810229,23.758544,1.872977,23.663688,1.599757,23.641032,1.662639,23.5462520.347892,25.705457,0.452445,25.763811,0.480224,25.513685,0.584682,25.5719820.243294,25.646875,0.347759,25.705346,0.375757,25.455186,0.480129,25.513596
23.789649,0.000000,359.661957,22.073343,359.560684,22.014486,359.531963,22.264416,359.430599,22.205442359.763590,22.132364,359.662205,22.073548,359.633697,22.323556,359.532219,22.264626358.120658,24.092460,358.054985,24.185745,358.328603,24.214682,358.262980,24.308063358.186256,23.999089,358.120628,24.092411,358.394119,24.121258,358.328543,24.2146771.870185,23.463649,1.932711,23.368789,1.660154,23.346231,1.722814,23.2514461.807454,23.558315,1.870119,23.463468,1.597318,23.440782,1.660115,23.3460100.347319,25.505112,0.451695,25.563469,0.479435,25.313347,0.583717,25.3716460.242897,25.446529,0.347186,25.505002,0.375143,25.254844,0.479340,25.313258
23.589316,0.000000,359.662426,21.873024,359.561294,21.814170,359.532623,22.064099,359.431401,22.005129359.763916,21.932043,359.662673,21.873229,359.634213,22.123236,359.532878,22.064309358.123585,23.892226,358.058028,23.985518,358.331222,24.014425,358.265714,24.107812358.189069,23.798849,358.123556,23.892177,358.396624,23.920995,358.331162,24.0144201.867358,23.263428,1.929803,23.168576,1.657657,23.145988,1.720235,23.0512111.804710,23.358087,1.867292,23.263247,1.594905,23.240532,1.657619,23.1457670.346752,25.304768,0.450953,25.363127,0.478654,25.113008,0.582762,25.1713110.242504,25.246184,0.346619,25.304658,0.374535,25.054503,0.478559,25.112919
23.388982,0.000000,359.662889,21.672705,359.561896,21.613854,359.533275,21.863781,359.432193,21.804815359.764239,21.731723,359.663136,21.672911,359.634723,21.922917,359.533529,21.863992358.126480,23.691992,358.061038,23.785291,358.333813,23.814168,358.268419,23.907561358.191850,23.598609,358.126451,23.691943,358.399102,23.720733,358.333753,23.8141631.864562,23.063207,1.926926,22.968362,1.655189,22.945745,1.717685,22.8509741.801996,23.157857,1.864497,23.063026,1.592520,23.040282,1.655150,22.9455230.346190,25.104425,0.450218,25.162786,0.477881,24.912670,0.581817,24.9709750.242115,25.045838,0.346057,25.104314,0.373933,24.854163,0.477786,24.912581
23.188648,0.000000,359.663347,21.472386,359.562492,21.413537,359.533919,21.663464,359.432976,21.604501359.764558,21.531402,359.663594,21.472592,359.635228,21.722596,359.534174,21.663674358.129343,23.491758,358.064015,23.585064,358.336375,23.613911,358.271094,23.707310358.194601,23.398368,358.129314,23.491709,358.401553,23.520471,358.336315,23.6139061.861798,22.862985,1.924082,22.768149,1.652748,22.745501,1.715163,22.6507381.799313,22.957628,1.861733,22.862804,1.590161,22.840031,1.652710,22.7452790.345635,24.904081,0.449492,24.962445,0.477116,24.712332,0.580882,24.7706400.241730,24.845493,0.345502,24.903971,0.373338,24.653822,0.477022,24.712243
